NtsbCaseNumber,EventType,EventDate,AircraftDamage,ProbableCause,Latitude,Longitude,char_count,word_count,Category,Country,CountryCode,State
ATL03FA009,Accident,2002-10-23 21:28:00.000000 +00:00,Substantial,The loss of power in one engine and the loss of control for undetermined reasons.,31.552499,-81.878608,81,15,Other,US,US,GA
FTW93LA247,Accident,1993-08-28 21:39:00.000000 +00:00,Substantial,"THE FUEL EXHAUSTION INDUCED POWER LOSS, THE PILOT'S MISCALCULATION OF THE AMOUNT OF FUEL REQUIRED FOR THE FLIGHT, AND HIS FAILURE TO REFUEL. FACTORS WERE THE DARK NIGHT CONDITIONS AND THE LACK OF SUITABLE TERRAIN ONTO WHICH A FORCED LANDING COULD BE EXECUTED.",32.590881,-97.040054,259,43,Pilot Error,US,US,TX
SEA95FA025,Accident,1994-11-29 20:50:00.000000 +00:00,Substantial,a loss of control for undetermined reasons.,47.309417,-105.989738,43,7,Other,US,US,MT
LAX89LA254,Accident,1989-07-31 10:05:00.000000 +00:00,Substantial,THE FAILURE OF THE PILOT-IN-COMMAND TO ATTAIN PROPER AIRSPEED DURING THE GO-AROUND. THE LACK OF AIRSPEED DID NOT PERMIT THE AIRPLANE TO CLIMB AND THE PILOT INTENTIONALLY STALLED THE AIRPLANE INTO THE TREES. CONTRIBUTING TO THE ACCIDENT WAS THE PILOT DELAYING THE GO-AROUND AFTER HE MISJUDGED THE TOUCHDOWN POINT.,33.199222,-117.350494,312,49,Pilot Error,US,US,CA
CHI01LA200,Accident,2001-07-08 16:00:00.000000 +00:00,Substantial,The inadequate preflight preparation that did not include calculating the density altitude and the pilot not maintaining clearance from the second row of trees on initial climb.  Factors include those trees and the high density altitude present at the time of the accident.,45.469402,-89.719917,273,43,Pilot Error,US,US,WI
ANC98LA112,Accident,1998-07-30 08:00:00.000000 +00:00,Substantial,"The pilot's inadequate procedures/directives when he allowed a passenger to exit the cabin area while the propeller was still turning, and the passenger's failure to follow the pilot's instructions to stay away from the propeller.  A factor associated with the accident is the passenger's unfamiliarity with aircraft.",59.960735,-154.870742,317,47,Pilot Error,US,US,AK
CEN13CA290,Accident,2013-05-12 10:55:00.000000 +00:00,Substantial,The pilot's failure to maintain directional control during landing.,41.401111,-92.945831,67,9,Pilot Error,US,US,IA
BFO91LA074,Accident,1991-08-06 10:00:00.000000 +00:00,Destroyed,THE PARTIAL LOSS OF ENGINE POWER CAUSED BY A MISALIGNED ROCKER ARM SPRING RESULTING IN A REDUCTION OF EXHAUST VALVE OPENING.,37.38985,-77.589286,124,21,Mechanical Failure,US,US,VA
FTW97FA109,Accident,1997-02-27 20:45:00.000000 +00:00,Substantial,"The loss of engine power due to fuel starvation as result of the pilot's improper fuel management. Factors were the pilot's lack of familiarity with the airplane, the dark night, the lack of cockpit lights, and the lack of suitable terrain for the pilot to execute a forced landing.",29.82942,-95.659027,282,49,Pilot Error,US,US,TX
CEN18LA148,Accident,2018-04-24 14:00:00.000000 +00:00,Substantial,"The pilot's failure to maintain directional control during takeoff from a road, which resulted in impact with a sign.",38.551109,-97.427223,117,19,Pilot Error,US,US,KS
ANC93LA029,Accident,1993-01-29 10:57:00.000000 +00:00,Substantial,THE FAILURE OF THE NUMBER 3 CYLINDER INTAKE VALVE STEM.  A FACTOR IN THE DEGREE OF DAMAGE THE AIRCRAFT SUSTAINED IN THE MISHAP WAS ATTRIBUTABLE TO THE OFF AIRPORT EMERGENCY LANDING ON SHOW COVERED TUNDRA.,56.959243,-158.5802,204,35,Mechanical Failure,US,US,AK
DCA02MA001,Accident,2001-11-12 11:16:00.000000 +00:00,Substantial,the in-flight separation of the vertical stabilizer as a result of the loads beyond ultimate design that were created by the first officer's unnecessary and excessive rudder pedal inputs. Contributing to these rudder pedal inputs were characteristics of the Airbus A300-600 rudder system design and elements of the American Airlines Advanced Aircraft Maneuvering Program.,40.57917,-73.840538,371,54,Pilot Error,US,US,NY
FTW90DPG06,Accident,1990-07-28 12:00:00.000000 +00:00,Destroyed,"LOSS OF PART OF THE ENGINE EXHAUST COLLECTOR, AS RESULT OF IMPROPER MAINTENANCE REPLACEMENT/INSTALLATION.",35.050186,-91.120933,105,14,Maintenance / Inspection Issues,US,US,AR
LAX92LA134,Accident,1992-03-02 11:29:00.000000 +00:00,Substantial,FAILURE OF THE PILOT-IN-COMMAND TO FOLLOW THE HELICOPTER'S PERFORMANCE DATA WHILE TRANSLATING OUT OF TRANSLATIONAL LIFT TO AND OUT OF GROUND EFFECT.,39.050334,-119.920829,148,22,Pilot Error,US,US,NV
GAA17CA025,Accident,2016-10-05 12:00:00.000000 +00:00,Substantial,"The pilot’s use of an excessive pitch attitude during the landing flare, which resulted in a bounced landing.",21.302778,-158.078613,109,18,Pilot Error,US,US,HI
SEA07CA151,Accident,2007-06-10 14:15:00.000000 +00:00,Substantial,The instructor's failure to maintain directional control during landing.  A contributing factor was the wind gusts.,38.143611,-122.556114,115,16,Pilot Error,US,US,CA
CHI95LA065,Accident,1995-01-04 12:15:00.000000 +00:00,Substantial,engine oil exhaustion due to a frozen crankcase breather line and noncompliance with an airworthiness directive.,48.579326,-93.399627,112,16,Maintenance / Inspection Issues,US,US,MN
LAX98LA293,Accident,1998-09-14 14:08:00.000000 +00:00,Destroyed,The failure of the pilot to maintain sufficient airspeed which resulted in a inadvertent stall/spin.,39.329372,-120.239028,100,15,Pilot Error,US,US,CA
ERA11FA493,Accident,2011-09-17 08:13:00.000000 +00:00,Substantial,"The pilot's failure to maintain adequate airspeed while manuevering at low altitude, which resulted in an aerodynamic stall/spin and subsequent impact with terrain.",45.451667,-69.541389,164,23,Pilot Error,US,US,ME
ANC24LA099,Accident,2024-09-15 13:00:00.000000 +00:00,Substantial,The pilot’s failure to maintain directional control of the airplane during taxi in gusting wind conditions.,61.4455,-150.9137,107,16,Pilot Error,US,US,AK
ATL06CA057,Accident,2006-03-30 13:45:00.000000 +00:00,Substantial,"The student pilot's failure to maintain directional control on the landing roll out, resulting in the airplane veering off the right side of the runway and colliding with an airport runway sign.",33.311389,-84.769721,194,32,Pilot Error,US,US,GA
MKC89LA080,Accident,1989-03-13 18:45:00.000000 +00:00,Substantial,FAILURE OF THE ENGINE MAGNETO RESULTING IN ENGINE FAILURE.,35.489521,-90.970176,58,9,Mechanical Failure,US,US,AR
FTW89DRG06,Accident,1989-05-18 18:30:00.000000 +00:00,Substantial,"THE PILOT DIVERTED HIS ATTENTION FROM OPERATION OF THE HELICOPTER, FAILED TO MAINTIAN PROPER ROTOR RPM, AND FAILED TO MAINTAIN ALTITUDE (CLEARANCE) ABOVE THE GROUND, WHILE MANEUVERING AT LOW ALTITUDE.  A CONTRIBUTING FACTOR WAS HIS IMPAIRMENT FROM USE OF A PRESCRIPTION DRUG (NORDIAZEPAM OR DIAZEPAM), WHICH WAS NOT COMPATIBLE WITH FLYING.",30.010719,-100.209175,339,51,Pilot Error,US,US,TX
CEN15IA014,Incident,2014-10-15 15:22:00.000000 +00:00,Minor,"The failure of the main landing gear tire, which resulted in separation of the servo block and subsequent total loss of all hydraulic system pressure and prevented the landing gear from extending before landing.",39.851665,-104.642219,211,34,Mechanical Failure,US,US,CO
CEN25LA140,Accident,2025-03-28 07:55:00.000000 +00:00,Substantial,The pilot’s failure to maintain clearance from an excavator during low-altitude aerial application operations.,35.791977,-90.935896,110,14,Pilot Error,US,US,AR
ANC11CA098,Accident,2011-09-13 21:30:00.000000 +00:00,Substantial,"The pilot's loss of control when encountering a downdraft during the initial climb after takeoff, resulting in a collision with terrain.",61.744445,-153.353607,136,21,Pilot Error,US,US,AK
ATL91LA112,Accident,1991-06-15 13:36:00.000000 +00:00,Substantial,"FAILURE OF THE NUMBER TWO EXHAUST VALVE, WHICH RESULTED IN LOSS OF ENGINE POWER.",33.789993,-79.150657,80,14,Mechanical Failure,US,US,SC
FTW03LA150,Accident,2003-05-15 17:00:00.000000 +00:00,Destroyed,"the loss of engine power for undetermined reasons and the pilot's failure to maintain aircraft control.  Contributing factors were the gusty and high wind conditions, and the pilot's failure to compensate for the wind conditions.",31.803888,-106.377777,229,35,Pilot Error,US,US,TX
CHI91LA193,Accident,1991-06-16 11:00:00.000000 +00:00,Substantial,IMPROPER USE OF CARBURETOR HEAT BY THE PILOT AND UNSUITABLE TERRAIN.,43.419704,-95.110374,68,11,Pilot Error,US,US,IA
CEN14CA469,Accident,2014-08-29 12:30:00.000000 +00:00,Substantial,The pilot did not maintain control of the airplane during the go-around.,40.090278,-105.916389,72,12,Pilot Error,US,US,CO
LAX95LA323,Accident,1995-06-10 08:20:00.000000 +00:00,Substantial,"the pilot's failure to maintain directional control during an aborted takeoff attempt, which was necessitated by his failure to properly lean the fuel mixture.  The pilot's limited experience in small piston engine airplanes was a factor in the accident.",34.259441,-116.839149,254,39,Pilot Error,US,US,CA
CEN17LA255,Accident,2017-07-03 20:06:00.000000 +00:00,Substantial,A partial loss of engine power for reasons that could not be determined because a postaccident examination did not reveal any anomalies that would have precluded normal engine operation.,31.812221,-106.382774,186,29,Other,US,US,TX
WPR13CA356,Accident,2013-08-03 12:15:00.000000 +00:00,Substantial,"The pilot's failure to maintain directional control during the landing roll, which resulted in a ground loop.",37.511665,-122.249443,109,17,Pilot Error,US,US,CA
WPR23FA275,Accident,2023-07-18 09:04:00.000000 +00:00,Substantial,"A total loss of left engine power as a result of improper installation of the aft-facing crankshaft counterweight retaining rings. Also causal was the pilot’s failure to maintain adequate airspeed following the loss of left engine power, which resulted in the airplane’s inability to climb and subsequent loss of control.",35.577454,-106.08489,321,50,Maintenance / Inspection Issues,US,US,NM
ERA12CA408,Accident,2012-06-19 09:40:00.000000 +00:00,Substantial,The pilot's failure to maintain directional control during the landing roll.,35.365276,-89.861946,76,11,Pilot Error,US,US,TN
CEN13LA252,Accident,2013-05-01 07:45:00.000000 +00:00,Substantial,The pilot's failure to extend the landing gear or check that it was in the down position before landing.,38.662223,-90.651947,104,19,Pilot Error,US,US,MO
WPR23LA212,Accident,2023-06-04 09:05:00.000000 +00:00,Substantial,The pilot’s failure to maintain clearance from a power line during a low-level aerial applicationflight. Contributing to the accident was the pilot’s fatigue.,39.241597,-121.90951,158,23,Pilot Error,US,US,CA
SEA05CA082,Accident,2005-04-15 17:30:00.000000 +00:00,Substantial,"A loss of engine power due to the pilot's inadequate in-flight decision/planning by failing to refuel while en route, resulting in fuel exhaustion.  Factors contributing to the accident included the trees and fence.",42.6875,-112.200836,215,33,Pilot Error,US,US,ID
ANC91LA015,Accident,1990-12-11 12:50:00.000000 +00:00,Substantial,THE PILOT IN COMMAND'S FAILURE TO MAINTAIN AIRSPEED DURING APPROACH RESULTING IN AN INADVERRTENT STALL ANND UNCONTROLLED DESCENT INTO THE GROUND.,60.810493,-161.850448,145,21,Pilot Error,US,US,AK
IAD97FA065,Accident,1997-04-20 14:37:00.000000 +00:00,Substantial,"Pilot in command misjudged his maneuvering altitude.  Factors to this accident were the mountainous terrain, windy conditions, turbulence in the area, and smoke.",40.660762,-78.449943,161,23,Pilot Error,US,US,PA
ATL97LA102,Accident,1997-06-30 20:50:00.000000 +00:00,Substantial,"an animal (deer) on the runway.  Factors associated with the accident were: the light condition at dusk, and failure or inability of the flight crew to see the deer in time to avoid a collision.",35.499443,-78.340034,194,35,Other,US,US,NC
LAX91LA243,Accident,1991-06-09 18:40:00.000000 +00:00,Substantial,"THE NON-INSTRUMENT RATED PILOT'S INADVERTENT FLIGHT INTO IMC CONDITIONS. THE PILOT'S LACK OF TOTAL EXPERIENCE, HIS DISREGARD TO THE PREFLIGHT METEOROLOGICAL BRIEFING HE RECEIVED, LOW CEILINGS, FOG, AND THE MOUNTAINOUS TERRAIN OVER WHICH THE FLIGHT WAS CONDUCTED WERE FACTORS IN THE ACCIDENT.",36.279991,-119.030738,291,42,Pilot Error,US,US,CA
ERA09CA278,Accident,2009-04-24 11:00:00.000000 +00:00,Substantial,The student pilot's improper landing flare.,35.237499,-79.38861,43,6,Pilot Error,US,US,NC
GAA18CA115,Accident,2018-01-21 03:30:00.000000 +00:00,Destroyed,The pilot’s inadvertent landing gear retraction during approach.,40.298645,-74.520141,64,8,Pilot Error,US,US,NJ
WPR18FA228,Accident,2018-08-18 14:08:00.000000 +00:00,Substantial,Loss of control for reasons that could not be determined because postaccident examination of the airframe and engine revealed no mechanical anomalies that would have precluded normal operation.,34.601112,-111.82833,193,28,Other,US,US,AZ
ATL04LA074,Accident,2004-02-07 13:45:00.000000 +00:00,Substantial,"The pilot's inadequate start procedure, which resulted in a run-away airplane.",33.063331,-80.279441,78,11,Pilot Error,US,US,SC
ANC23LA046,Accident,2023-07-01 18:12:00.000000 +00:00,Substantial,"The pilot’s encounter with a downdraft while maneuvering low-level, which resulted in a collision with terrain.",62.29196,-150.11253,111,16,Weather / Environmental Factors,US,US,AK
FTW98LA135,Accident,1998-02-27 12:30:00.000000 +00:00,Substantial,"the flight instructor's selection of unsuitable terrain for takeoff, and his delayed decision to abort the takeoff. A factor relating to the accident was: the soft/wet area on the turf runway.",34.779781,-91.890106,192,31,Pilot Error,US,US,AR
ERA15LA174,Accident,2015-03-31 14:35:00.000000 +00:00,Substantial,"The pilot's failure to maintain airplane control during a go-around in gusting tailwind conditions, which resulted in a collision with trees.",34.732498,-83.078613,141,21,Pilot Error,US,US,SC
GAA17CA017,Accident,2016-10-06 16:40:00.000000 +00:00,Substantial,"The pilot's failure to use the proper hand propping procedures, resulting in a runaway airplane and an impact with trees.",44.221111,-73.787498,121,20,Pilot Error,US,US,NY
WPR19LA129,Accident,2019-05-01 10:01:00.000000 +00:00,Substantial,"The pilot’s improper installation of the No. 3 cylinder valve cover, which resulted in an oil leak, oil starvation, and a subsequent total loss of engine power.",34.140239,-117.65024,160,27,Pilot Error,US,US,CA
WPR12LA281,Accident,2012-06-30 13:00:00.000000 +00:00,Substantial,A partial loss of engine power during initial climb due to the blockage of the carburetor’s main jet by deteriorated float material. Contributing to the accident was an inadequate maintenance inspection by maintenance personnel.,36.949375,-121.719245,228,34,Maintenance / Inspection Issues,US,US,CA
MIA94LA154,Accident,1994-05-26 13:30:00.000000 +00:00,Substantial,THE PILOT-IN-COMMAND'S EXCEEDING OF THE DESIGN LIMITATIONS OF THE AIRPLANE.,29.780294,-82.03067,75,10,Pilot Error,US,US,FL
CHI93LA056,Accident,1992-12-22 20:25:00.000000 +00:00,Substantial,"FAILURE TO MAINTAIN AIRCRAFT CONTROL, AND SPATIAL DISORIENTATION OF THE PILOT.",40.530052,-86.17044,78,11,Pilot Error,US,US,IN
CEN22LA006,Accident,2021-10-05 14:20:00.000000 +00:00,Substantial,The pilot’s inadequate inflight planning and his failure to see and avoid a wire which resulted in contact with the wire and subsequent ground impact.,37.206,-89.74571,150,25,Pilot Error,US,US,MO
NYC90LA004,Accident,1989-10-04 13:35:00.000000 +00:00,Substantial,"THE RIGHT FUEL VENT BECAME CLOGGED ALLOWING THE LEFT FUEL TANK TO BECOME EXHAUSTED. IN ADDITION, THE PILOT FAILED TO ADEQUATELY MONITOR THE FUEL SUPPLY IN EACH TANK.",40.759429,-80.319465,165,28,Pilot Error,US,US,PA
CEN21FA195,Accident,2021-04-19 13:46:00.000000 +00:00,Substantial,The pilot’s loss of airplane control for undetermined reasons.,32.35375,-94.54105,62,9,Pilot Error,US,US,TX
LAX00LA100,Accident,2000-02-15 17:28:00.000000 +00:00,Substantial,"the pilot's failure to verify that ground personnel had disconnected the loading hose from the hopper before takeoff, resulting in restricted directional control and a hard landing.",37.729251,-120.95021,181,27,Pilot Error,US,US,CA
CEN17LA082,Accident,2017-01-06 14:05:00.000000 +00:00,Substantial,"The pilot's failure to abort the landing when he recognized the airplane was traveling too fast, which resulted in impact with trees off the end of the runway.",41.551666,-87.263885,159,28,Pilot Error,US,US,IN
MIA00TA189,Accident,2000-06-20 21:42:00.000000 +00:00,Substantial,"The pilots failure to ensure the helicopter was on level terrain after landing. The left skid came off the ground after the passenger exited the helicopter, the slope capability was exceeded, the helicopter encountered dynamic rollover, and rolled over on its right side.",34.239395,-85.169807,271,43,Pilot Error,US,US,GA
FTW90LA082,Accident,1990-03-11 02:25:00.000000 +00:00,Destroyed,LOSS OF ENGINE POWER FOR UNDETERMINED REASONS. CONTRIBUTING TO THE ACCIDENT WERE THE ROUGH TREE COVERED TERRAIN IN WHICH THE FORCED LANDING WAS PERFORMED AND THE BRIGHT NIGHT CONDITIONS.,31.129173,-93.269241,186,29,Mechanical Failure,US,US,LA
LAX08FA246,Accident,2008-07-27 14:39:00.000000 +00:00,Substantial,"The pilot's improper decision to continue VFR flight into instrument meteorological weather conditions.  Contributing to the accident were low ceilings, reduced visibility, and mountainous terrain.",48.301666,-122.109169,197,25,Pilot Error,US,US,WA
FTW89LA097,Accident,1989-05-20 16:30:00.000000 +00:00,Substantial,INADEQUATE INSPECTION OF THE EXHAUST SYSTEM BY THE MAINTENANCE PERSONNEL DURING THE LATEST ANNUAL INSPECTION.,33.229694,-97.590225,109,15,Maintenance / Inspection Issues,US,US,TX
ERA21LA008,Accident,2020-10-03 16:00:00.000000 +00:00,Substantial,A total loss of engine power due to oil starvation of the No. 1 cylinder. Contributing to the accident was the pinched No. 1 cylinder oil injection line.,43.426101,-71.567249,153,28,Mechanical Failure,US,US,NH
CHI08CA240,Accident,2008-08-06 20:10:00.000000 +00:00,Substantial,The loss of engine power for an undetermined reason.  Contributing to the accident was the high grass encountered during the landing roll.,40.850891,-91.620193,138,22,Mechanical Failure,US,US,IA
ATL90LA049,Accident,1990-01-08 12:00:00.000000 +00:00,Destroyed,"THE PILOT'S IMPROPER INFLIGHT DECISION TO ATTEMPT TO CONTINUE VFR FLIGHT IMC CONDITIONS WITH NO INSTRUMENT RATING, CLEARANCE OR EXPERIENCE.",33.429412,-86.090667,139,20,Pilot Error,US,US,AL
CHI91LA143,Accident,1991-04-24 14:10:00.000000 +00:00,Substantial,THE PILOT'S IMPROPER AIRCRAFT HANDLING.,44.710136,-103.409645,39,5,Pilot Error,US,US,SD
NYC91LA161,Accident,1991-07-01 09:13:00.000000 +00:00,Substantial,"FAILURE OF THE PILOT TO ATTAIN ADEQUATE AIRSPEED TO CLIMB, WHICH RESULTED IN A STALL/MUSH.  THE TREES WERE A RELATED FACTOR.",42.249889,-79.499473,124,21,Pilot Error,US,US,NY
LAX93FA095,Accident,1993-01-15 14:43:00.000000 +00:00,Substantial,THE FAILURE OF THE PILOT TO USE PITOT STATIC SYSTEM COVERS DURING ICING CONDITIONS WHICH RESULTED IN A BLOCKED PITOT TUBE AND SUBSEQUENT LOSS OF AIRSPEED INDICATIONS.  THIS LED TO PILOT DISORIENTATION AND AN INVERTANT STALL.  FACTORS TO THE ACCIDENT WERE IMPROPER SNOW REMOVAL AND ADVERSE WEATHER CONDITIONS.,39.480087,-119.739433,308,48,Pilot Error,US,US,NV
IAD99LA050,Accident,1999-06-25 10:00:00.000000 +00:00,Destroyed,the pilot's improper inflight decision to fly at an inadequate altitude and his improper visual lookout which resulted in a collision with wires.,41.129058,-77.449539,145,23,Pilot Error,US,US,PA
CEN14LA284,Accident,2014-06-10 20:41:00.000000 +00:00,Substantial,"The pilot's improper decision to attempt a takeoff with a tailwind and his failure to achieve the proper airspeed for liftoff, which resulted in the airplane exceeding its critical angle of attack and entering an aerodynamic stall shortly after liftoff.",43.390277,-99.842224,253,40,Pilot Error,US,US,SD
ANC01FA011,Accident,2000-10-22 14:54:00.000000 +00:00,Substantial,The flight crew's failure to maintain directional control during the landing roll.  A factor associated with the accident was the crew's failure to follow appropriate procedures.,60.766666,-161.84111,178,26,Pilot Error,US,US,AK
CHI94LA191,Accident,1994-06-23 11:55:00.000000 +00:00,Substantial,the pilot's failure to maintain a visual lookout.  A factor associated with the accident was the powerlines.,44.909931,-97.160018,108,17,Pilot Error,US,US,SD
WPR20LA244,Accident,2020-07-29 10:00:00.000000 +00:00,Substantial,The pilot’s failure to maintain altitude from terrain and subsequent loss of helicopter control due to entanglement of the external load cable with the tail rotor.,37.919998,-114.54,163,26,Pilot Error,US,US,NV
ERA17LA205,Accident,2017-06-12 22:55:00.000000 +00:00,Substantial,"The pilot's improper fuel management, which resulted in fuel starvation and the subsequent total loss of engine power.",39.667778,-74.309165,118,18,Pilot Error,US,US,NJ
WPR22LA342,Accident,2022-09-07 15:00:00.000000 +00:00,Substantial,The airplane’s encounter with a microburst during initial climb that resulted in a loss of altitude and subsequent collision with a tree.,40.619547,-111.99288,137,22,Weather / Environmental Factors,US,US,UT
SEA08CA099,Accident,2008-03-29 06:05:00.000000 +00:00,Substantial,Fuel starvation due to the pilot's improper preflight and failure to select a tank containing fuel before takeoff.,34.657501,-112.421386,114,18,Pilot Error,US,US,AZ
MIA03LA166,Accident,2003-08-20 12:52:00.000000 +00:00,Substantial,The failure of the pilot to maintain the proper airspeed during the practice 180-degree autorotational landing and his failure to maintain main rotor rpm resulting in a hard landing.  A contributing factor in the accident was the delay by the designated pilot examiner to take the controls from the pilot after recognizing that the airspeed and main rotor rpm were low.,28.187221,-82.62889,369,61,Pilot Error,US,US,FL
IAD05LA129,Accident,2005-09-01 19:50:00.000000 +00:00,Substantial,"The ingestion of multiple birds in each engine at takeoff, which resulted in a complete loss of engine power.",41.345001,-82.178337,109,19,Weather / Environmental Factors,US,US,OH
NYC89LA024,Accident,1988-11-08 11:50:00.000000 +00:00,Substantial,LANDING IN UNSUITABLE TERRAIN FOLLOWING A PARTIAL POWER LOSS CARBURETOR ICING.,43.010524,-78.489723,78,11,Weather / Environmental Factors,US,US,NY
GAA17CA118,Accident,2017-01-17 15:00:00.000000 +00:00,Substantial,"The pilot’s failure to maintain altitude during a low pass and the subsequent impact with a snow berm, which resulted in a nosed-over.",38.716945,-119.745002,134,23,Pilot Error,US,US,CA
WPR15FA049,Accident,2014-11-28 05:00:00.000000 +00:00,Substantial,"The pilot's failure to maintain airplane control while maneuvering, which resulted in a collision with mountainous terrain.",45.20222,-104.225555,123,17,Pilot Error,US,US,MT
ERA15FA191,Accident,2015-04-20 14:40:00.000000 +00:00,Substantial,The total loss of engine power for reasons that could not be determined due to thermal damage and because postaccident examination of the engine revealed no anomalies that would have precluded normal operation.,27.993055,-81.989166,210,33,Other,US,US,FL
MIA03LA121,Accident,2003-06-12 13:40:00.000000 +00:00,Substantial,"The insufficient information provided to the pilot by the mechanic that installed the auxiliary fuel tank for his failure to install a placard to indicate that both fuel on/off valves should not be on at the same time resulting in a total loss of engine power due to fuel starvation.  Also, the unsuitable terrain encountered by the pilot during the forced landing.  Findings in the investigation was the installation by the mechanic of FAA check valves into the airplane purchased at a yacht company, and modification of the airplane by the mechanic without FAA approval.",29.233333,-82.808334,572,95,Maintenance / Inspection Issues,US,US,FL
MIA93LA062,Accident,1993-02-04 14:30:00.000000 +00:00,Substantial,THE FAILURE OF THE PILOT-IN-COMMAND TO MONITOR FUEL QUANTITY RESULTING IN AN ENGINE FAILURE DUE TO FUEL EXHAUSTION.,27.709592,-82.420989,115,18,Pilot Error,US,US,FL
FTW04LA105,Accident,2004-05-02 16:00:00.000000 +00:00,Substantial,The pilot's failure to maintain proper airspeed for flight resulting in a stall/spin during the forced landing.  A contributing factors was the loss of engine power for undetermined reasons.,33.131942,-97.014167,190,29,Pilot Error,US,US,TX
WPR20FA067,Accident,2020-01-20 13:20:00.000000 +00:00,Substantial,The pilot’s failure to maintain clearance from guy wires associated with a tower while maneuvering at low altitude.,31.905555,-95.086669,115,18,Pilot Error,US,US,TX
DEN06CA032,Accident,2006-01-07 18:00:00.000000 +00:00,Substantial,"the pilot's failure to maintain directional control during the landing, resulting in a ground loop.",37.603889,-101.373336,99,15,Pilot Error,US,US,KS
SEA90LA131,Accident,1990-07-11 14:15:00.000000 +00:00,Substantial,THE PILOT'S FAILURE TO MAINTAIN DIRECTIONAL CONTROL AFTER ENCOUNTERING UNSTABLE ATMOSPHERIC CONDITIONS DURING FINAL APPROACH TO LANDING.,48.529037,-123.060951,136,17,Pilot Error,US,US,WA
WPR19LA140,Accident,2019-05-05 17:56:00.000000 +00:00,Substantial,A partial loss of engine power for reasons that could not be determined based on the available information.,32.538333,-111.423614,107,18,Other,US,US,AZ
DEN89LA180,Accident,1989-07-27 20:30:00.000000 +00:00,Substantial,"INADEQUATE PREFLIGHT BY THE PILOT, WHICH RESULTED IN FUEL EXHAUSTION, DUE TO HIS MISJUDGEMENT OF THE FUEL SUPPLY.  FACTORS RELATED TO THE ACCIDENT WERE:  A FALSE FUEL GAGE INDICATION,  AND THE DITCH IN THE EMERGENCY LANDING AREA.",40.619285,-111.980354,229,37,Pilot Error,US,US,UT
GAA18CA493,Accident,2018-08-15 11:50:00.000000 +00:00,Substantial,The pilot’s failure to maintain directional control while landing with a quartering tailwind.,32.632499,-108.154167,93,13,Pilot Error,US,US,NM
WPR09CA101,Accident,2008-11-14 14:00:00.000000 +00:00,Substantial,The pilot's failure to lower the landing gear prior to landing. Contributing to the accident was the pilot's failure to use a checklist and the distraction caused by the discussion with the passenger.,48.053611,-122.810554,200,33,Pilot Error,US,US,WA
WPR09LA383,Accident,2009-07-30 15:30:00.000000 +00:00,Substantial,The fatigue failure of the left main landing gear enhanced side brace assembly.,33.530555,-112.293334,79,13,Mechanical Failure,US,US,AZ
CHI93LA085,Accident,1993-02-02 16:45:00.000000 +00:00,Substantial,THE PILOT'S FAILURE TO MAINTAIN DIRECTIONAL CONTROL.,41.300872,-96.110855,52,7,Pilot Error,US,US,NE
MIA94LA113,Accident,1994-04-06 18:00:00.000000 +00:00,Substantial,THE PILOT-IN-COMMAND'S IMPROPER COMPENSATION FOR WIND CONDITIONS AND LACK OF RUDDER INPUT DURING AN ATTEMPTED GO-AROUND THAT RESULTED IN LOSS OF CONTROL IN FLIGHT AND COLLISION WITH TERRAIN.  RUDDER INPUT WAS NEEDED TO COMPENSATE FOR THE P-FACTOR GENERATED BY THE INCREASE IN POWER ON THE GO-AROUND.,30.449775,-84.279685,299,46,Pilot Error,US,US,FL
MIA05LA063,Accident,2005-02-23 16:45:00.000000 +00:00,Substantial,The pilot's inadequate fuel management resulting in a loss of engine power due to fuel starvation and subsequent impact with an embankment during an emergency landing.,26.845277,-80.221389,167,26,Pilot Error,US,US,FL
MIA97FA217,Accident,1997-07-25 18:13:00.000000 +00:00,Substantial,"leaking fuel cap(s), due to inadequate maintenance/repair, which resulted in water contamination of the fuel; inadequate preflight by the flight crew; and improper planning/decision by the flight crew.  Factors relating to the accident were: high obstructions in the emergency landing area, and the pilot-in-command's lack of recent flying experience.",26.150045,-81.740539,351,49,Maintenance / Inspection Issues,US,US,FL
DEN93LA006,Accident,1992-10-17 19:11:00.000000 +00:00,Substantial,FATIGUE FAILURE OF THE NOSE LANDING GEAR UPPER DRAG STRUT BRACKET DUE TO FATIGUE CRACKING.,39.110668,-108.529609,90,15,Mechanical Failure,US,US,CO
ANC16FA019,Accident,2016-04-20 09:00:00.000000 +00:00,Substantial,"The in-flight collision with one or more large birds (Bald Eagle), which resulted in a loss of airplane control.",61.38861,-149.56166,112,19,Weather / Environmental Factors,US,US,AK
FTW90DPJ12,Accident,1990-09-17 15:40:00.000000 +00:00,Destroyed,FAILURE OF THE ELEVATOR CONTROL ROD AT THE BELL CRANK.,35.539371,-97.959686,54,10,Mechanical Failure,US,US,OK
ERA09CA165,Accident,2009-02-09 13:30:00.000000 +00:00,Substantial,The pilot's failure to maintain directional control during landing. Contributing to the accident was the crosswind.,34.671943,-82.886947,115,16,Pilot Error,US,US,SC
WPR13LA154,Accident,2013-03-18 15:15:00.000000 +00:00,Substantial,A runway overrun due to an insufficient stopping distance due to the downsloping runway during a rejected takeoff. Contributing to the accident was a cabin door that inadvertently opened during the takeoff roll.,45.425556,-122.945274,211,33,Pilot Error,US,US,OR
